user_id,event_time,event_type,device,source
963a4ec1,2024-01-01 13:11:00,homepage_view,Android,Direct
963a4ec1,2024-01-01 13:15:34,product_view,Android,Direct
963a4ec1,2024-01-01 13:16:25,add_to_cart,Android,Direct
963a4ec1,2024-01-01 13:18:37,checkout_start,Android,Direct
4c8c54da,2024-01-01 05:48:00,homepage_view,Web,Organic
0cdb2ec1,2024-01-01 02:19:00,homepage_view,iOS,Organic
0cdb2ec1,2024-01-01 02:23:03,product_view,iOS,Organic
681deeea,2024-01-01 01:04:00,homepage_view,iOS,Organic
65d42b0d,2024-01-01 06:31:00,homepage_view,Android,Organic
65d42b0d,2024-01-01 06:35:09,product_view,Android,Organic
e1e43ea7,2024-01-01 14:16:00,homepage_view,Android,Instagram Ads
e1e43ea7,2024-01-01 14:16:26,product_view,Android,Instagram Ads
e1e43ea7,2024-01-01 14:18:58,add_to_cart,Android,Instagram Ads
e1e43ea7,2024-01-01 14:20:11,checkout_start,Android,Instagram Ads
bda023d5,2024-01-01 07:46:00,homepage_view,Android,Direct
bda023d5,2024-01-01 07:48:56,product_view,Android,Direct
4e52db7d,2024-01-01 20:20:00,homepage_view,Android,Instagram Ads
b7c88d42,2024-01-01 08:58:00,homepage_view,Web,Organic
b7c88d42,2024-01-01 08:58:39,product_view,Web,Organic
b7c88d42,2024-01-01 09:00:26,add_to_cart,Web,Organic
068211c5,2024-01-01 07:46:00,homepage_view,Android,Google Ads
f0d26e44,2024-01-01 22:21:00,homepage_view,Android,Direct
f0d26e44,2024-01-01 22:21:59,product_view,Android,Direct
b9f83131,2024-01-01 09:26:00,homepage_view,iOS,Organic
275789c1,2024-01-01 20:17:00,homepage_view,iOS,Organic
3246b22c,2024-01-01 12:12:00,homepage_view,Android,Google Ads
3246b22c,2024-01-01 12:14:15,product_view,Android,Google Ads
3246b22c,2024-01-01 12:15:02,add_to_cart,Android,Google Ads
29635a1d,2024-01-01 06:31:00,homepage_view,Android,Organic
29635a1d,2024-01-01 06:35:44,product_view,Android,Organic
2b1e69b9,2024-01-01 07:13:00,homepage_view,iOS,Instagram Ads
2b1e69b9,2024-01-01 07:15:17,product_view,iOS,Instagram Ads
2b1e69b9,2024-01-01 07:18:28,add_to_cart,iOS,Instagram Ads
2b1e69b9,2024-01-01 07:18:54,checkout_start,iOS,Instagram Ads
2b1e69b9,2024-01-01 07:22:29,purchase_success,iOS,Instagram Ads
e52101b3,2024-01-01 14:01:00,homepage_view,Android,Organic
e52101b3,2024-01-01 14:03:00,product_view,Android,Organic
c5747b01,2024-01-01 17:48:00,homepage_view,Android,Instagram Ads
c5747b01,2024-01-01 17:49:05,product_view,Android,Instagram Ads
c9e90616,2024-01-01 07:28:00,homepage_view,Android,Direct
3d465dc6,2024-01-01 18:37:00,homepage_view,iOS,Instagram Ads
3d465dc6,2024-01-01 18:41:46,product_view,iOS,Instagram Ads
2ca09334,2024-01-01 23:05:00,homepage_view,Android,Direct
2ca09334,2024-01-01 23:07:09,product_view,Android,Direct
b17e7dd2,2024-01-01 16:05:00,homepage_view,Android,Instagram Ads
b17e7dd2,2024-01-01 16:08:04,product_view,Android,Instagram Ads
b715e461,2024-01-01 17:29:00,homepage_view,iOS,Instagram Ads
bec3550d,2024-01-01 08:02:00,homepage_view,Web,Instagram Ads
bec3550d,2024-01-01 08:02:35,product_view,Web,Instagram Ads
bec3550d,2024-01-01 08:03:39,add_to_cart,Web,Instagram Ads
9bee7b3c,2024-01-01 08:29:00,homepage_view,Android,Direct
9bee7b3c,2024-01-01 08:32:37,product_view,Android,Direct
813d6117,2024-01-01 20:54:00,homepage_view,Web,Organic
813d6117,2024-01-01 20:56:49,product_view,Web,Organic
27fa53ef,2024-01-01 03:51:00,homepage_view,iOS,Direct
27fa53ef,2024-01-01 03:51:23,product_view,iOS,Direct
7452e080,2024-01-01 11:00:00,homepage_view,Web,Instagram Ads
7452e080,2024-01-01 11:02:39,product_view,Web,Instagram Ads
e728a5cf,2024-01-01 23:42:00,homepage_view,iOS,Organic
e728a5cf,2024-01-01 23:43:54,product_view,iOS,Organic
3e07566c,2024-01-01 04:39:00,homepage_view,Web,Organic
1b27937e,2024-01-01 19:51:00,homepage_view,Android,Instagram Ads
5e15e9e5,2024-01-01 07:16:00,homepage_view,Web,Google Ads
b2dbe1fd,2024-01-01 21:12:00,homepage_view,iOS,Direct
b2dbe1fd,2024-01-01 21:14:04,product_view,iOS,Direct
f976fa9c,2024-01-01 07:57:00,homepage_view,Android,Google Ads
f976fa9c,2024-01-01 07:59:09,product_view,Android,Google Ads
f976fa9c,2024-01-01 08:03:24,add_to_cart,Android,Google Ads
f976fa9c,2024-01-01 08:03:41,checkout_start,Android,Google Ads
f6df4e07,2024-01-01 08:36:00,homepage_view,Android,Direct
f6df4e07,2024-01-01 08:37:36,product_view,Android,Direct
f6df4e07,2024-01-01 08:38:42,add_to_cart,Android,Direct
b2f8c7dc,2024-01-01 02:15:00,homepage_view,iOS,Direct
52d2d530,2024-01-01 17:41:00,homepage_view,iOS,Organic
52d2d530,2024-01-01 17:41:27,product_view,iOS,Organic
52d2d530,2024-01-01 17:41:41,add_to_cart,iOS,Organic
0e96f584,2024-01-01 07:50:00,homepage_view,Android,Instagram Ads
0e96f584,2024-01-01 07:54:31,product_view,Android,Instagram Ads
2b5753a1,2024-01-01 23:39:00,homepage_view,iOS,Google Ads
2b5753a1,2024-01-01 23:41:56,product_view,iOS,Google Ads
91c248a5,2024-01-01 05:32:00,homepage_view,Android,Instagram Ads
91c248a5,2024-01-01 05:32:46,product_view,Android,Instagram Ads
38349a80,2024-01-01 05:11:00,homepage_view,Android,Google Ads
38349a80,2024-01-01 05:12:50,product_view,Android,Google Ads
38349a80,2024-01-01 05:13:20,add_to_cart,Android,Google Ads
38349a80,2024-01-01 05:15:27,checkout_start,Android,Google Ads
fb5af543,2024-01-01 19:20:00,homepage_view,iOS,Instagram Ads
6aad4b69,2024-01-01 16:49:00,homepage_view,Android,Google Ads
6aad4b69,2024-01-01 16:52:18,product_view,Android,Google Ads
09695df8,2024-01-01 03:57:00,homepage_view,Web,Instagram Ads
09695df8,2024-01-01 04:00:27,product_view,Web,Instagram Ads
09695df8,2024-01-01 04:02:17,add_to_cart,Web,Instagram Ads
9d941001,2024-01-01 09:00:00,homepage_view,Android,Organic
9d941001,2024-01-01 09:04:18,product_view,Android,Organic
7a7c1d1d,2024-01-01 11:37:00,homepage_view,Android,Organic
7a7c1d1d,2024-01-01 11:39:28,product_view,Android,Organic
7a7c1d1d,2024-01-01 11:40:01,add_to_cart,Android,Organic
7a7c1d1d,2024-01-01 11:43:57,checkout_start,Android,Organic
4c015542,2024-01-01 20:45:00,homepage_view,iOS,Instagram Ads
84c43ca7,2024-01-01 11:31:00,homepage_view,Android,Instagram Ads
84c43ca7,2024-01-01 11:31:47,product_view,Android,Instagram Ads
5e2056e5,2024-01-01 12:05:00,homepage_view,Android,Google Ads
4d55621f,2024-01-01 23:25:00,homepage_view,Android,Google Ads
bb88d926,2024-01-01 08:13:00,homepage_view,Android,Direct
bc8776c6,2024-01-01 02:57:00,homepage_view,Android,Google Ads
bc8776c6,2024-01-01 02:57:32,product_view,Android,Google Ads
eeb0e1ff,2024-01-01 11:20:00,homepage_view,Android,Organic
eeb0e1ff,2024-01-01 11:23:04,product_view,Android,Organic
6a9827dc,2024-01-01 11:28:00,homepage_view,Android,Direct
6a9827dc,2024-01-01 11:30:55,product_view,Android,Direct
bbc04b59,2024-01-01 15:34:00,homepage_view,iOS,Direct
bbc04b59,2024-01-01 15:35:31,product_view,iOS,Direct
e66b1970,2024-01-01 16:28:00,homepage_view,Android,Instagram Ads
6e8d87ec,2024-01-01 21:05:00,homepage_view,Android,Instagram Ads
6e8d87ec,2024-01-01 21:08:09,product_view,Android,Instagram Ads
6e8d87ec,2024-01-01 21:12:19,add_to_cart,Android,Instagram Ads
7381cca5,2024-01-01 05:00:00,homepage_view,Web,Organic
7381cca5,2024-01-01 05:04:03,product_view,Web,Organic
d587517e,2024-01-01 03:06:00,homepage_view,iOS,Google Ads
2f4e13e9,2024-01-01 10:09:00,homepage_view,Web,Direct
2f4e13e9,2024-01-01 10:13:36,product_view,Web,Direct
2f4e13e9,2024-01-01 10:16:06,add_to_cart,Web,Direct
2e24a1a4,2024-01-01 04:32:00,homepage_view,Android,Organic
b6325c67,2024-01-01 08:17:00,homepage_view,iOS,Google Ads
b6325c67,2024-01-01 08:19:33,product_view,iOS,Google Ads
fe41597f,2024-01-01 22:27:00,homepage_view,Android,Google Ads
fe41597f,2024-01-01 22:31:24,product_view,Android,Google Ads
5b261449,2024-01-01 16:21:00,homepage_view,Android,Instagram Ads
5b261449,2024-01-01 16:21:30,product_view,Android,Instagram Ads
d7f30042,2024-01-01 01:51:00,homepage_view,Android,Direct
d5af8b30,2024-01-01 10:37:00,homepage_view,Android,Google Ads
d5af8b30,2024-01-01 10:40:19,product_view,Android,Google Ads
d5af8b30,2024-01-01 10:44:29,add_to_cart,Android,Google Ads
d5af8b30,2024-01-01 10:46:05,checkout_start,Android,Google Ads
6779eb80,2024-01-01 04:06:00,homepage_view,Android,Google Ads
91281f67,2024-01-01 01:38:00,homepage_view,iOS,Organic
c79c84bf,2024-01-01 18:59:00,homepage_view,Android,Direct
0faf36ba,2024-01-01 09:09:00,homepage_view,Web,Google Ads
0faf36ba,2024-01-01 09:12:30,product_view,Web,Google Ads
c7622c2b,2024-01-01 07:54:00,homepage_view,iOS,Instagram Ads
ad2884f8,2024-01-01 03:28:00,homepage_view,Android,Google Ads
834d134d,2024-01-01 12:45:00,homepage_view,Web,Google Ads
834d134d,2024-01-01 12:47:03,product_view,Web,Google Ads
834d134d,2024-01-01 12:51:32,add_to_cart,Web,Google Ads
834d134d,2024-01-01 12:51:42,checkout_start,Web,Google Ads
834d134d,2024-01-01 12:56:36,purchase_success,Web,Google Ads
0b54b0fc,2024-01-01 12:23:00,homepage_view,iOS,Organic
0b54b0fc,2024-01-01 12:24:59,product_view,iOS,Organic
0b54b0fc,2024-01-01 12:27:30,add_to_cart,iOS,Organic
6eea8fd4,2024-01-01 20:17:00,homepage_view,Web,Google Ads
6eea8fd4,2024-01-01 20:17:44,product_view,Web,Google Ads
99644fee,2024-01-01 11:05:00,homepage_view,Web,Direct
34952675,2024-01-01 19:18:00,homepage_view,Android,Direct
34952675,2024-01-01 19:20:27,product_view,Android,Direct
6fe6fb79,2024-01-01 08:13:00,homepage_view,iOS,Google Ads
6fe6fb79,2024-01-01 08:15:09,product_view,iOS,Google Ads
a0f5ce89,2024-01-01 23:03:00,homepage_view,Web,Organic
30524a3a,2024-01-01 17:42:00,homepage_view,iOS,Direct
30524a3a,2024-01-01 17:47:00,product_view,iOS,Direct
30524a3a,2024-01-01 17:51:20,add_to_cart,iOS,Direct
6e381457,2024-01-01 19:15:00,homepage_view,iOS,Direct
6e381457,2024-01-01 19:17:48,product_view,iOS,Direct
5913b811,2024-01-01 20:20:00,homepage_view,iOS,Direct
5913b811,2024-01-01 20:20:11,product_view,iOS,Direct
5913b811,2024-01-01 20:22:48,add_to_cart,iOS,Direct
9cfa5fda,2024-01-01 10:54:00,homepage_view,Web,Google Ads
8ea8f480,2024-01-01 00:49:00,homepage_view,Android,Google Ads
8ea8f480,2024-01-01 00:50:54,product_view,Android,Google Ads
eb9ffb02,2024-01-01 08:07:00,homepage_view,Android,Organic
bf12a458,2024-01-01 01:40:00,homepage_view,Android,Organic
0213e120,2024-01-01 16:31:00,homepage_view,Android,Google Ads
0213e120,2024-01-01 16:33:10,product_view,Android,Google Ads
613f24db,2024-01-01 17:06:00,homepage_view,Web,Direct
613f24db,2024-01-01 17:08:35,product_view,Web,Direct
4fd16ca0,2024-01-01 16:32:00,homepage_view,iOS,Direct
4fd16ca0,2024-01-01 16:32:37,product_view,iOS,Direct
5e8dea30,2024-01-01 08:19:00,homepage_view,Android,Google Ads
1cd22b30,2024-01-01 17:23:00,homepage_view,Android,Google Ads
1cd22b30,2024-01-01 17:24:35,product_view,Android,Google Ads
1cd22b30,2024-01-01 17:25:47,add_to_cart,Android,Google Ads
1cd22b30,2024-01-01 17:30:07,checkout_start,Android,Google Ads
6bb034f6,2024-01-01 18:33:00,homepage_view,Web,Direct
6bb034f6,2024-01-01 18:36:10,product_view,Web,Direct
6bb034f6,2024-01-01 18:37:06,add_to_cart,Web,Direct
1c86711a,2024-01-01 06:38:00,homepage_view,Web,Organic
08c1be96,2024-01-01 02:34:00,homepage_view,Web,Organic
08c1be96,2024-01-01 02:35:10,product_view,Web,Organic
08c1be96,2024-01-01 02:38:38,add_to_cart,Web,Organic
08c1be96,2024-01-01 02:42:50,checkout_start,Web,Organic
08c1be96,2024-01-01 02:46:09,purchase_success,Web,Organic
e0d59d2f,2024-01-01 02:26:00,homepage_view,Android,Instagram Ads
e0d59d2f,2024-01-01 02:27:46,product_view,Android,Instagram Ads
f4349b86,2024-01-01 20:19:00,homepage_view,iOS,Instagram Ads
69e526f4,2024-01-01 15:59:00,homepage_view,iOS,Direct
69e526f4,2024-01-01 16:02:49,product_view,iOS,Direct
69e526f4,2024-01-01 16:04:20,add_to_cart,iOS,Direct
69e526f4,2024-01-01 16:08:57,checkout_start,iOS,Direct
69e526f4,2024-01-01 16:12:23,purchase_success,iOS,Direct
83f43498,2024-01-01 15:01:00,homepage_view,iOS,Organic
515c967f,2024-01-01 05:46:00,homepage_view,Web,Organic
515c967f,2024-01-01 05:49:57,product_view,Web,Organic
f04741f1,2024-01-01 08:08:00,homepage_view,Android,Organic
f04741f1,2024-01-01 08:08:48,product_view,Android,Organic
5e4f0df1,2024-01-01 18:39:00,homepage_view,Web,Organic
4ae544fb,2024-01-01 18:33:00,homepage_view,iOS,Instagram Ads
418e5712,2024-01-01 18:54:00,homepage_view,Android,Direct
05eb511f,2024-01-01 00:28:00,homepage_view,Android,Direct
05eb511f,2024-01-01 00:30:18,product_view,Android,Direct
07dcb1f1,2024-01-01 13:07:00,homepage_view,Web,Google Ads
07dcb1f1,2024-01-01 13:11:28,product_view,Web,Google Ads
07dcb1f1,2024-01-01 13:13:14,add_to_cart,Web,Google Ads
e2e965fb,2024-01-01 08:46:00,homepage_view,iOS,Organic
e2e965fb,2024-01-01 08:50:34,product_view,iOS,Organic
e2e965fb,2024-01-01 08:52:59,add_to_cart,iOS,Organic
e2e965fb,2024-01-01 08:53:56,checkout_start,iOS,Organic
e2e965fb,2024-01-01 08:57:36,purchase_success,iOS,Organic
648a6e9f,2024-01-01 19:51:00,homepage_view,iOS,Direct
648a6e9f,2024-01-01 19:52:54,product_view,iOS,Direct
c66df947,2024-01-01 07:32:00,homepage_view,iOS,Google Ads
c66df947,2024-01-01 07:35:56,product_view,iOS,Google Ads
c66df947,2024-01-01 07:38:43,add_to_cart,iOS,Google Ads
c66df947,2024-01-01 07:41:30,checkout_start,iOS,Google Ads
c66df947,2024-01-01 07:44:53,purchase_success,iOS,Google Ads
a3d52698,2024-01-01 06:22:00,homepage_view,Android,Direct
a3d52698,2024-01-01 06:24:10,product_view,Android,Direct
34d91268,2024-01-01 10:07:00,homepage_view,Android,Direct
4fe26c10,2024-01-01 12:21:00,homepage_view,Android,Google Ads
4fe26c10,2024-01-01 12:25:43,product_view,Android,Google Ads
b1e6e94d,2024-01-01 17:45:00,homepage_view,Android,Google Ads
59260a52,2024-01-01 20:03:00,homepage_view,iOS,Instagram Ads
59260a52,2024-01-01 20:04:49,product_view,iOS,Instagram Ads
59260a52,2024-01-01 20:05:13,add_to_cart,iOS,Instagram Ads
7d376afe,2024-01-01 12:30:00,homepage_view,Android,Instagram Ads
7d376afe,2024-01-01 12:30:32,product_view,Android,Instagram Ads
7d376afe,2024-01-01 12:32:41,add_to_cart,Android,Instagram Ads
7d376afe,2024-01-01 12:36:56,checkout_start,Android,Instagram Ads
600c4e36,2024-01-01 17:56:00,homepage_view,Android,Google Ads
600c4e36,2024-01-01 17:56:40,product_view,Android,Google Ads
f456ca60,2024-01-01 15:42:00,homepage_view,Web,Direct
f456ca60,2024-01-01 15:43:09,product_view,Web,Direct
f456ca60,2024-01-01 15:43:54,add_to_cart,Web,Direct
2e49ccba,2024-01-01 02:27:00,homepage_view,Android,Organic
2e49ccba,2024-01-01 02:29:42,product_view,Android,Organic
2e49ccba,2024-01-01 02:30:52,add_to_cart,Android,Organic
b83bfc57,2024-01-01 20:37:00,homepage_view,Android,Google Ads
b83bfc57,2024-01-01 20:37:54,product_view,Android,Google Ads
c45835fa,2024-01-01 20:00:00,homepage_view,iOS,Organic
a956227f,2024-01-01 08:34:00,homepage_view,Android,Organic
a956227f,2024-01-01 08:37:24,product_view,Android,Organic
04f4f323,2024-01-01 04:38:00,homepage_view,Android,Direct
7597ce93,2024-01-01 16:47:00,homepage_view,Android,Organic
c3ca34ff,2024-01-01 15:41:00,homepage_view,Web,Direct
e211d927,2024-01-01 00:40:00,homepage_view,Android,Direct
e211d927,2024-01-01 00:43:49,product_view,Android,Direct
8b5d55d9,2024-01-01 13:01:00,homepage_view,iOS,Direct
cf041421,2024-01-01 13:31:00,homepage_view,iOS,Direct
cf041421,2024-01-01 13:32:10,product_view,iOS,Direct
36c96e20,2024-01-01 01:50:00,homepage_view,Web,Google Ads
cfe248fb,2024-01-01 01:40:00,homepage_view,iOS,Google Ads
63f6354f,2024-01-01 17:52:00,homepage_view,iOS,Instagram Ads
63f6354f,2024-01-01 17:52:51,product_view,iOS,Instagram Ads
63f6354f,2024-01-01 17:54:18,add_to_cart,iOS,Instagram Ads
63f6354f,2024-01-01 17:55:04,checkout_start,iOS,Instagram Ads
63f6354f,2024-01-01 17:57:42,purchase_success,iOS,Instagram Ads
2590ef2c,2024-01-01 13:15:00,homepage_view,iOS,Direct
33ccca28,2024-01-01 19:52:00,homepage_view,Android,Organic
33ccca28,2024-01-01 19:56:09,product_view,Android,Organic
3640ac1a,2024-01-01 00:42:00,homepage_view,iOS,Instagram Ads
3640ac1a,2024-01-01 00:42:21,product_view,iOS,Instagram Ads
26645e20,2024-01-01 23:59:00,homepage_view,Web,Google Ads
26645e20,2024-01-02 00:00:37,product_view,Web,Google Ads
26645e20,2024-01-02 00:01:06,add_to_cart,Web,Google Ads
26645e20,2024-01-02 00:01:51,checkout_start,Web,Google Ads
26645e20,2024-01-02 00:05:16,purchase_success,Web,Google Ads
7233a458,2024-01-01 20:24:00,homepage_view,iOS,Organic
7233a458,2024-01-01 20:24:24,product_view,iOS,Organic
b4b079e8,2024-01-01 20:41:00,homepage_view,Web,Direct
b4b079e8,2024-01-01 20:43:20,product_view,Web,Direct
79453af4,2024-01-01 07:30:00,homepage_view,iOS,Google Ads
79453af4,2024-01-01 07:34:15,product_view,iOS,Google Ads
afb18de2,2024-01-01 23:20:00,homepage_view,iOS,Instagram Ads
afb18de2,2024-01-01 23:21:49,product_view,iOS,Instagram Ads
d431ebc6,2024-01-01 19:30:00,homepage_view,Android,Direct
54e43ff3,2024-01-01 03:39:00,homepage_view,Android,Instagram Ads
54e43ff3,2024-01-01 03:42:36,product_view,Android,Instagram Ads
d4a89918,2024-01-01 13:32:00,homepage_view,Android,Instagram Ads
d4a89918,2024-01-01 13:32:49,product_view,Android,Instagram Ads
d4a89918,2024-01-01 13:36:19,add_to_cart,Android,Instagram Ads
d1fa6873,2024-01-01 09:41:00,homepage_view,Android,Direct
d1fa6873,2024-01-01 09:45:34,product_view,Android,Direct
1bb4e503,2024-01-01 11:03:00,homepage_view,Android,Instagram Ads
1bb4e503,2024-01-01 11:04:33,product_view,Android,Instagram Ads
cf9d8950,2024-01-01 10:41:00,homepage_view,iOS,Organic
cf9d8950,2024-01-01 10:43:40,product_view,iOS,Organic
34cfea83,2024-01-01 07:35:00,homepage_view,Web,Direct
34cfea83,2024-01-01 07:37:18,product_view,Web,Direct
05e69f06,2024-01-01 05:27:00,homepage_view,Android,Google Ads
05e69f06,2024-01-01 05:27:44,product_view,Android,Google Ads
50037a07,2024-01-01 20:24:00,homepage_view,iOS,Direct
50037a07,2024-01-01 20:25:18,product_view,iOS,Direct
50037a07,2024-01-01 20:29:03,add_to_cart,iOS,Direct
50037a07,2024-01-01 20:29:18,checkout_start,iOS,Direct
50037a07,2024-01-01 20:29:54,purchase_success,iOS,Direct
fc8be81b,2024-01-01 10:27:00,homepage_view,Web,Instagram Ads
fc8be81b,2024-01-01 10:27:44,product_view,Web,Instagram Ads
f284e178,2024-01-01 05:29:00,homepage_view,Web,Google Ads
58452b82,2024-01-01 20:54:00,homepage_view,iOS,Google Ads
16e5d6de,2024-01-01 01:47:00,homepage_view,Android,Google Ads
16e5d6de,2024-01-01 01:50:28,product_view,Android,Google Ads
16e5d6de,2024-01-01 01:52:20,add_to_cart,Android,Google Ads
16e5d6de,2024-01-01 01:54:47,checkout_start,Android,Google Ads
9a11908e,2024-01-01 17:11:00,homepage_view,Android,Direct
646fb487,2024-01-01 05:32:00,homepage_view,Android,Instagram Ads
646fb487,2024-01-01 05:34:58,product_view,Android,Instagram Ads
646fb487,2024-01-01 05:37:57,add_to_cart,Android,Instagram Ads
646fb487,2024-01-01 05:39:32,checkout_start,Android,Instagram Ads
ea252436,2024-01-01 16:58:00,homepage_view,iOS,Direct
f403f5d7,2024-01-01 16:41:00,homepage_view,iOS,Direct
ae9e9f3b,2024-01-01 20:55:00,homepage_view,Android,Google Ads
ccb44b93,2024-01-01 23:17:00,homepage_view,Android,Google Ads
ccb44b93,2024-01-01 23:21:47,product_view,Android,Google Ads
5e1f491f,2024-01-01 15:18:00,homepage_view,iOS,Organic
5e1f491f,2024-01-01 15:19:48,product_view,iOS,Organic
5e1f491f,2024-01-01 15:20:18,add_to_cart,iOS,Organic
5e1f491f,2024-01-01 15:22:46,checkout_start,iOS,Organic
5e1f491f,2024-01-01 15:27:45,purchase_success,iOS,Organic
d52708ad,2024-01-01 07:24:00,homepage_view,iOS,Direct
d52708ad,2024-01-01 07:28:35,product_view,iOS,Direct
4aeeb19f,2024-01-01 19:22:00,homepage_view,iOS,Google Ads
0318582c,2024-01-01 11:22:00,homepage_view,Android,Google Ads
0318582c,2024-01-01 11:24:29,product_view,Android,Google Ads
0318582c,2024-01-01 11:28:58,add_to_cart,Android,Google Ads
0318582c,2024-01-01 11:33:51,checkout_start,Android,Google Ads
3730a595,2024-01-01 20:11:00,homepage_view,iOS,Instagram Ads
3730a595,2024-01-01 20:12:57,product_view,iOS,Instagram Ads
af7b2ca6,2024-01-01 13:05:00,homepage_view,Android,Google Ads
af7b2ca6,2024-01-01 13:05:13,product_view,Android,Google Ads
ef6347fa,2024-01-01 23:26:00,homepage_view,Web,Organic
98d6f1ba,2024-01-01 03:20:00,homepage_view,Android,Organic
1637d9ac,2024-01-01 00:52:00,homepage_view,iOS,Direct
2be978e3,2024-01-01 00:15:00,homepage_view,Android,Instagram Ads
3cdb59de,2024-01-01 16:21:00,homepage_view,iOS,Direct
3cdb59de,2024-01-01 16:24:49,product_view,iOS,Direct
3cdb59de,2024-01-01 16:28:39,add_to_cart,iOS,Direct
cae0d2eb,2024-01-01 16:06:00,homepage_view,Android,Instagram Ads
cae0d2eb,2024-01-01 16:10:28,product_view,Android,Instagram Ads
b0ce5b53,2024-01-01 11:57:00,homepage_view,iOS,Direct
ba0c4313,2024-01-01 16:42:00,homepage_view,Android,Organic
60be4ea1,2024-01-01 16:10:00,homepage_view,Android,Organic
74923885,2024-01-01 15:23:00,homepage_view,Web,Organic
74923885,2024-01-01 15:25:57,product_view,Web,Organic
8696b0b6,2024-01-01 18:40:00,homepage_view,iOS,Organic
8696b0b6,2024-01-01 18:42:49,product_view,iOS,Organic
f66b97d2,2024-01-01 22:20:00,homepage_view,Web,Instagram Ads
f66b97d2,2024-01-01 22:20:35,product_view,Web,Instagram Ads
f66b97d2,2024-01-01 22:22:52,add_to_cart,Web,Instagram Ads
f66b97d2,2024-01-01 22:26:31,checkout_start,Web,Instagram Ads
f66b97d2,2024-01-01 22:31:25,purchase_success,Web,Instagram Ads
725633d3,2024-01-01 09:32:00,homepage_view,Android,Organic
725633d3,2024-01-01 09:35:24,product_view,Android,Organic
8d154ed5,2024-01-01 22:40:00,homepage_view,Web,Organic
8d154ed5,2024-01-01 22:41:48,product_view,Web,Organic
8d154ed5,2024-01-01 22:46:15,add_to_cart,Web,Organic
8d154ed5,2024-01-01 22:48:15,checkout_start,Web,Organic
8d154ed5,2024-01-01 22:52:57,purchase_success,Web,Organic
17bc0cd6,2024-01-01 08:23:00,homepage_view,Android,Direct
8654fbd9,2024-01-01 19:03:00,homepage_view,Android,Direct
8654fbd9,2024-01-01 19:04:38,product_view,Android,Direct
69a1a142,2024-01-01 14:34:00,homepage_view,Web,Direct
69a1a142,2024-01-01 14:36:50,product_view,Web,Direct
7bd611aa,2024-01-01 08:20:00,homepage_view,Android,Direct
7bd611aa,2024-01-01 08:23:05,product_view,Android,Direct
4664e8de,2024-01-01 21:01:00,homepage_view,iOS,Organic
4664e8de,2024-01-01 21:01:12,product_view,iOS,Organic
4664e8de,2024-01-01 21:02:45,add_to_cart,iOS,Organic
4664e8de,2024-01-01 21:05:52,checkout_start,iOS,Organic
4664e8de,2024-01-01 21:09:10,purchase_success,iOS,Organic
0722179d,2024-01-01 02:17:00,homepage_view,Android,Direct
0722179d,2024-01-01 02:17:37,product_view,Android,Direct
0722179d,2024-01-01 02:21:09,add_to_cart,Android,Direct
0722179d,2024-01-01 02:23:38,checkout_start,Android,Direct
0aff0f66,2024-01-01 03:19:00,homepage_view,Android,Instagram Ads
0641ff15,2024-01-01 16:24:00,homepage_view,iOS,Direct
0641ff15,2024-01-01 16:26:07,product_view,iOS,Direct
777b37e1,2024-01-01 18:18:00,homepage_view,iOS,Organic
777b37e1,2024-01-01 18:21:00,product_view,iOS,Organic
83bffaf8,2024-01-01 17:36:00,homepage_view,Web,Google Ads
83bffaf8,2024-01-01 17:37:40,product_view,Web,Google Ads
83bffaf8,2024-01-01 17:41:15,add_to_cart,Web,Google Ads
c5f05da9,2024-01-01 20:09:00,homepage_view,Android,Direct
c5f05da9,2024-01-01 20:13:52,product_view,Android,Direct
92f3c9a4,2024-01-01 01:07:00,homepage_view,iOS,Direct
d2ae0df5,2024-01-01 15:03:00,homepage_view,iOS,Instagram Ads
d2ae0df5,2024-01-01 15:04:28,product_view,iOS,Instagram Ads
5ff824a8,2024-01-01 22:26:00,homepage_view,Android,Instagram Ads
5ff824a8,2024-01-01 22:29:20,product_view,Android,Instagram Ads
7f8bab36,2024-01-01 15:37:00,homepage_view,Android,Google Ads
7f8bab36,2024-01-01 15:41:04,product_view,Android,Google Ads
7f8bab36,2024-01-01 15:41:32,add_to_cart,Android,Google Ads
7f8bab36,2024-01-01 15:43:28,checkout_start,Android,Google Ads
3f24b31c,2024-01-01 20:55:00,homepage_view,Web,Google Ads
42f05e37,2024-01-01 01:46:00,homepage_view,iOS,Organic
42f05e37,2024-01-01 01:48:29,product_view,iOS,Organic
1b1b82de,2024-01-01 14:06:00,homepage_view,Android,Instagram Ads
1b1b82de,2024-01-01 14:10:25,product_view,Android,Instagram Ads
7a986c44,2024-01-01 11:45:00,homepage_view,Android,Organic
7a986c44,2024-01-01 11:48:19,product_view,Android,Organic
2582e142,2024-01-01 01:43:00,homepage_view,iOS,Organic
2582e142,2024-01-01 01:47:42,product_view,iOS,Organic
2582e142,2024-01-01 01:49:48,add_to_cart,iOS,Organic
05ce604b,2024-01-01 19:08:00,homepage_view,Web,Google Ads
05ce604b,2024-01-01 19:10:15,product_view,Web,Google Ads
05ce604b,2024-01-01 19:11:58,add_to_cart,Web,Google Ads
05ce604b,2024-01-01 19:12:38,checkout_start,Web,Google Ads
05ce604b,2024-01-01 19:15:58,purchase_success,Web,Google Ads
